,Airport_name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz,Type,Source,Attraction_html
3921,Camaguey-Campo Cuatro Milpas Airport,Guasave,Mexico,\N,MM52,25.652200698853,-108.53800201416,92,-7,A,America/Mazatlan,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1576931-Activities-Guasave_Pacific_Coast.html
3922,Constanza - Expedición 14 de Junio National Airport,Constanza,Dominican Republic,COZ,MDCZ,18.907499313354002,-70.721900939941,3950,-4,U,America/Santo_Domingo,airport,OurAirports,https://www.tripadvisor.com/Attractions-g658220-Activities-Constanza_La_Vega_Province_Dominican_Republic.html
3923,Negril Airport,Negril,Jamaica,NEG,MKNG,18.34280014038086,-78.33209991455078,9,-5,U,America/Jamaica,airport,OurAirports,https://www.tripadvisor.com/Attractions-g147313-Activities-Negril_Westmoreland_Parish_Jamaica.html
3924,José Aponte de la Torre Airport,Ceiba,Puerto Rico,RVR,TJRV,18.245300293,-65.6434020996,38,-4,A,America/Puerto_Rico,airport,OurAirports,https://www.tripadvisor.com/Attractions-g635964-Activities-Ceiba_Puerto_Rico.html
3925,D. Casimiro Szlapelis Airport,Alto Rio Senguer,Argentina,ARR,SAVR,-45.013599,-70.812202,2286,-3,N,America/Catamarca,airport,OurAirports,https://www.tripadvisor.com/Attractions-g2572244-Activities-Alto_do_Rodrigues_State_of_Rio_Grande_do_Norte.html
3926,Uyuni Airport,Uyuni,Bolivia,UYU,SLUY,-20.4463005066,-66.8483963013,11136,-4,U,America/La_Paz,airport,OurAirports,https://www.tripadvisor.com/Attractions-g317033-Activities-Uyuni_Potosi_Department.html
3927,Abaiang Airport,Abaiang Atoll,Kiribati,ABF,NGAB,1.7986099720001218,173.04100036621094,0,12,U,Pacific/Tarawa,airport,OurAirports,https://www.tripadvisor.com/Attractions-g298326-Activities-Baa_Atoll.html
3928,Kayser Airport,Kayser,Suriname,\N,SMKE,3.0999999046325684,-56.48300170898438,849,-3,U,America/Paramaribo,airport,OurAirports,https://www.tripadvisor.com/Attractions-g297984-Activities-Kayseri_Kayseri_Province.html
3929,Nieuw Nickerie Airport,Nieuw Nickerie,Suriname,ICK,SMNI,5.9555602073669425,-57.03939819335938,9,-3,U,America/Paramaribo,airport,OurAirports,https://www.tripadvisor.com/Attractions-g469425-Activities-Nieuw_Nickerie_Nickerie_District.html
3930,Sipaliwini Airport,Sipaliwini,Suriname,\N,SMSI,1.9660500288009644,-56.003501892089844,744,-3,U,America/Paramaribo,airport,OurAirports,https://www.tripadvisor.com/Attractions-g3364168-Activities-Sipaliwini_District.html
3931,Wageningen Airstrip,Wageningen,Suriname,AGI,SMWA,5.766666889190001,-56.6333312988,6,-3,U,America/Paramaribo,airport,OurAirports,https://www.tripadvisor.com/Attractions-g616255-Activities-Wageningen_Gelderland_Province.html
3932,Mahdia Airport,Mahdia,Guyana,MHA,SYMD,5.277490139007568,-59.151100158691406,300,-4,U,America/Guyana,airport,OurAirports,https://www.tripadvisor.com/Attractions-g297947-Activities-Mahdia_Mahdia_Governorate.html
3933,Los Colonizadores Airport,Saravena,Colombia,RVE,SKSA,6.951867999999999,-71.857179,680,-5,U,America/Bogota,airport,OurAirports,https://www.tripadvisor.com/Attractions-g4454096-Activities-Saravena_Arauca_Department.html
3934,Villa Garzón Airport,Villa Garzon,Colombia,VGZ,SKVG,0.978767,-76.6056,1248,-5,U,America/Bogota,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1420972-Activities-Pedro_Juan_Caballero_Amambay_Department.html
3935,Golfo de Morrosquillo Airport,Tolu,Colombia,TLU,SKTL,9.50945,-75.5854,16,-5,U,America/Bogota,airport,OurAirports,https://www.tripadvisor.com/Attractions-g644384-Activities-Toluca_Central_Mexico_and_Gulf_Coast.html
3936,Gurupi Airport,Gurupi,Brazil,GRP,SWGI,-11.73960018157959,-49.13219833374024,1148,-3,S,America/Fortaleza,airport,OurAirports,https://www.tripadvisor.com/Attractions-g2344065-Activities-Gurupi_State_of_Tocantins.html
3937,Breves Airport,Breves,Brazil,BVS,SNVS,-1.6365300416946411,-50.44359970092773,98,-3,S,America/Belem,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1872546-Activities-Breves_State_of_Para.html
3938,Soure Airport,Soure,Brazil,SFK,SNSW,-0.6994310021400452,-48.52099990844727,43,-3,S,America/Belem,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1231721-Activities-Soure_Ilha_do_Marajo_State_of_Para.html
3939,Parintins Airport,Parintins,Brazil,PIN,SWPI,-2.6730198860168457,-56.777198791503906,87,-4,S,America/Boa_Vista,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1074268-Activities-Parintins_State_of_Amazonas.html
3940,Barreiras Airport,Barreiras,Brazil,BRA,SNBR,-12.078900337219238,-45.00899887084961,2447,-3,S,America/Fortaleza,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1406081-Activities-Barreiras_State_of_Bahia.html
3941,Santa Terezinha Airport,Santa Terezinha,Brazil,STZ,SWST,-10.4647216796875,-50.51861190795898,663,-4,S,America/Campo_Grande,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1023656-Activities-Santa_Terezinha_de_Itaipu_State_of_Parana.html
3942,Minaçu Airport,Minacu,Brazil,MQH,SBMC,-13.5491,-48.195301,1401,-3,S,America/Sao_Paulo,airport,OurAirports,https://www.tripadvisor.com/Attractions-g2348669-Activities-Minacu_State_of_Goias.html
3943,Araguaína Airport,Araguaina,Brazil,AUX,SWGN,-7.227869999999999,-48.240501,771,-3,S,America/Fortaleza,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1015727-Activities-Araguaina_State_of_Tocantins.html
3944,Franca Airport,Franca,Brazil,FRC,SIMK,-20.592199325561523,-47.38290023803711,3292,-3,S,America/Sao_Paulo,airport,OurAirports,https://www.tripadvisor.com/Attractions-g194768-Activities-Francavilla_Al_Mare_Province_of_Chieti_Abruzzo.html
3945,Dourados Airport,Dourados,Brazil,DOU,SSDO,-22.2019,-54.926601,1503,-4,S,America/Campo_Grande,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1602463-Activities-Dourados_State_of_Mato_Grosso_do_Sul.html
3946,Lábrea Airport,Labrea,Brazil,LBR,SWLB,-7.278969764709473,-64.76950073242189,190,-4,S,America/Boa_Vista,airport,OurAirports,https://www.tripadvisor.com/Attractions-g303249-Activities-Labrea_State_of_Amazonas.html
3947,Maestro Marinho Franco Airport,Rondonopolis,Brazil,ROO,SWRD,-16.586,-54.7248,1467,-4,S,America/Campo_Grande,airport,OurAirports,https://www.tripadvisor.com/Attractions-g303363-Activities-Rondonopolis_State_of_Mato_Grosso.html
3948,Tancredo Thomas de Faria Airport,Guarapuava,Brazil,GPB,SBGU,-25.3875007629,-51.520198822,3494,-3,S,America/Sao_Paulo,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1062510-Activities-Guarapuava_State_of_Parana.html
3949,Santa Terezinha Airport,Joacaba,Brazil,JCB,SSJA,-27.1714000702,-51.5532989502,2546,-3,S,America/Sao_Paulo,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1023700-Activities-Joacaba_State_of_Santa_Catarina.html
3950,Romeu Zema Airport,Araxa,Brazil,AAX,SBAX,-19.563199996948,-46.960399627686,3276,-3,S,America/Sao_Paulo,airport,OurAirports,https://www.tripadvisor.com/Attractions-g303371-Activities-Araxa_State_of_Minas_Gerais.html
3951,Borba Airport,Borba,Brazil,RBB,SWBR,-4.4063401222229,-59.60240173339844,293,-4,S,America/Boa_Vista,airport,OurAirports,https://www.tripadvisor.com/Attractions-g312707-Activities-Borba_Evora_District_Alentejo.html
3952,Barcelos Airport,Barcelos,Brazil,BAZ,SWBC,-0.981292,-62.919601,112,-4,S,America/Boa_Vista,airport,OurAirports,https://www.tripadvisor.com/Attractions-g189170-Activities-Barcelos_Braga_District_Northern_Portugal.html
3953,Diamantino Airport,Diamantino,Brazil,DMT,SWDM,-14.37689971923828,-56.40039825439453,1476,-4,S,America/Campo_Grande,airport,OurAirports,https://www.tripadvisor.com/Attractions-g2355354-Activities-Diamantino_State_of_Mato_Grosso.html
3954,Guanambi Airport,Guanambi,Brazil,GNM,SNGI,-14.208200454711914,-42.74610137939453,1815,-3,S,America/Fortaleza,airport,OurAirports,https://www.tripadvisor.com/Attractions-g2344049-Activities-Guanambi_State_of_Bahia.html
3955,Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,MRB,KMRB,39.40190125,-77.98459625,565,-5,A,America/New_York,airport,OurAirports,https://www.tripadvisor.com/Attractions-g59292-Activities-Martinsburg_West_Virginia.html
3956,Awassa Airport,Awasa,Ethiopia,AWA,HALA,7.066999912261963,38.5,5450,3,U,Africa/Addis_Ababa,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1071626-Activities-Awasa_Southern_Nations_Nationalities_and_People_s_Region.html
3957,Robe Airport,Goba,Ethiopia,GOB,HAGB,7.116063400000001,40.0463033,7892,3,U,Africa/Addis_Ababa,airport,OurAirports,https://www.tripadvisor.com/Attractions-g635740-Activities-Gobabis_Omaheke_Region.html
3958,Rumbek Airport,Rumbek,Sudan,RBX,HSMK,6.82499980927,29.6690006256,1378,3,U,Africa/Juba,airport,OurAirports,https://www.tripadvisor.com/Attractions-g2546455-Activities-Rumbeke_West_Flanders_Province.html
3959,Inhaca Airport,Inhaca,Mozambique,\N,FQIA,-25.997144699099998,32.929351806599996,10,2,U,Africa/Maputo,airport,OurAirports,https://www.tripadvisor.com/Attractions-g479216-Activities-Inhaca_Island_Maputo_Province.html
3960,Ouro Sogui Airport,Matam,Senegal,MAX,GOSM,15.593600273132324,-13.322799682617188,85,0,U,Africa/Dakar,airport,OurAirports,https://www.tripadvisor.com/Attractions-g676237-Activities-Matamata_Waikato_Region_North_Island.html
3961,Kitgum Airport,Kitgum,Uganda,\N,HUKT,3.2817,32.8882,3130,3,U,Africa/Kampala,airport,OurAirports,https://www.tripadvisor.com/Attractions-g800442-Activities-Kitgum_Northern_Region.html
3962,Ny-Ålesund Airport (Hamnerabben),Ny-Alesund,Svalbard,\N,ENAS,78.9274978638,11.8743,50,1,U,Arctic/Longyearbyen,airport,OurAirports,https://www.tripadvisor.com/Attractions-g670616-Activities-Ny_Alesund_Spitsbergen_Svalbard.html
3963,Hatay Airport,Hatay,Turkey,HTY,LTDA,36.36277771,36.282222747800006,269,3,U,Europe/Istanbul,airport,OurAirports,https://www.tripadvisor.com/Attractions-g312728-Activities-Hatay_Province_Turkish_Mediterranean_Coast.html
3964,Kihnu Airfield,Kihnu,Estonia,\N,EEKU,58.14830017089844,24.002500534057614,10,2,U,Europe/Tallinn,airport,OurAirports,https://www.tripadvisor.com/Attractions-g3295801-Activities-Kihnu_Parnu_County.html
3965,Ruhnu Airfield,Ruhnu,Estonia,\N,EERU,57.78390121459961,23.26609992980957,10,2,U,Europe/Tallinn,airport,OurAirports,https://www.tripadvisor.com/Attractions-g3296499-Activities-Ruhnu_Saare_County.html
3966,Lleida-Alguaire Airport,Lleida,Spain,ILD,LEDA,41.728184999999996,0.5350229999999999,1170,1,E,Europe/Madrid,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187500-Activities-Lleida_Province_of_Lleida_Catalonia.html
3967,Ouessant Airport,Ouessant,France,\N,LFEC,48.46319961547852,-5.06358003616333,142,1,U,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1201052-Activities-Ouessant_Finistere_Brittany.html
3968,Bildudalur Airport,Bildudalur,Iceland,BIU,BIBD,65.64129638671875,-23.546199798583984,18,0,N,Atlantic/Reykjavik,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1602144-Activities-Bildudalur_Westfjords_Region.html
3969,Sauðárkrókur Airport,Saudarkrokur,Iceland,SAK,BIKR,65.73169708249999,-19.5727996826,8,0,N,Atlantic/Reykjavik,airport,OurAirports,https://www.tripadvisor.com/Attractions-g608883-Activities-Saudarkrokur_Northwest_Region.html
3970,Selfoss Airport,Selfoss,Iceland,\N,BISF,63.92919921875,-21.037799835205078,45,0,N,Atlantic/Reykjavik,airport,OurAirports,https://www.tripadvisor.com/Attractions-g315852-Activities-Selfoss_South_Region.html
3971,Ulgii Mongolei Airport,Olgii,Mongolia,ULG,ZMUL,48.9933013916,89.92250061040001,5732,7,U,Asia/Hovd,airport,OurAirports,https://www.tripadvisor.com/Attractions-g939996-Activities-Bayan_Olgii_Province.html
3972,Qurghonteppa International Airport,Kurgan Tyube,Tajikistan,\N,UTDT,37.86640167236328,68.86470031738281,1473,5,U,Asia/Dushanbe,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1567673-Activities-Kurgan_Kurgan_Oblast_Urals_District.html
3973,Vologda Airport,Vologda,Russia,VGD,ULWW,59.28250122070313,39.94440078735352,387,3,N,Europe/Moscow,airport,OurAirports,https://www.tripadvisor.com/Attractions-g2324029-Activities-Vologda_Oblast_Northwestern_District.html
3974,Olenyok Airport,Olenyok,Russia,\N,UERO,68.514999389648,112.48000335693001,847,9,N,Asia/Yakutsk,airport,OurAirports,https://www.tripadvisor.com/Attractions-g2541129-Activities-Olekminsk_Sakha_Yakutia_Republic_Far_Eastern_District.html
3975,Nizhneangarsk Airport,Nizhneangarsk,Russia,\N,UIUN,55.80080032348633,109.59500122070312,1545,8,N,Asia/Irkutsk,airport,OurAirports,https://www.tripadvisor.com/Attractions-g10793098-Activities-Nizhneangarsk_Republic_of_Buryatia_Siberian_District.html
3976,Biysk Airport,Biysk,Russia,\N,UNBI,52.47999954223633,85.33999633789062,620,7,N,Asia/Krasnoyarsk,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1643561-Activities-Biysk_Altai_Krai_Siberian_District.html
3977,Huesca/Pirineos Airport,Huesca,Spain,HSK,LEHC,42.0760993958,-0.316666990519,1768,1,U,Europe/Madrid,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187446-Activities-Huesca_Province_of_Huesca_Aragon.html
3978,Al Najaf International Airport,Najaf,Iraq,NJF,ORNI,31.989853000000004,44.404317,103,3,U,Asia/Baghdad,airport,OurAirports,https://www.tripadvisor.com/Attractions-g659510-Activities-Najaf_Najaf_Province.html
3979,Tresco Heliport,Tresco,United Kingdom,TSO,EGHT,49.94559860229492,-6.331389904022218,20,0,U,Europe/London,airport,OurAirports,https://www.tripadvisor.com/Attractions-g488313-Activities-Tresco_Isles_of_Scilly_England.html
3980,Fuyang Xiguan Airport,Fuyang,China,FUG,ZSFY,32.882157,115.73436399999999,104,8,U,Asia/Shanghai,airport,OurAirports,https://www.tripadvisor.com/Attractions-g681012-Activities-Fuyang_Zhejiang.html
3981,Longyan Guanzhishan Airport,Longyan,China,LCX,ZSLD,25.6746997833,116.747001648,1225,8,U,Asia/Shanghai,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1017024-Activities-Longyan_Fujian.html
3982,Xingyi Airport,Xingyi,China,ACX,ZUYI,25.0863888889,104.959444444,4150,8,U,Asia/Shanghai,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1152597-Activities-Xingyi_Guizhou.html
3983,Liping Airport,Liping,China,HZH,ZUNP,26.32217,109.1499,1620,8,U,Asia/Shanghai,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1411419-Activities-Liping_county_Guizhou.html
3984,Addison Airport,Addison,United States,ADS,KADS,32.9686012268,-96.8364028931,644,-6,A,America/Chicago,airport,OurAirports,https://www.tripadvisor.com/Attractions-g30141-Activities-Addison_Texas.html
3985,Destin Executive Airport,Destin,United States,DTS,KDTS,30.40010071,-86.47149658,23,-6,A,America/Chicago,airport,OurAirports,https://www.tripadvisor.com/Attractions-g34182-Activities-Destin_Florida.html
3986,Chernobayevka Airport,Kherson,Ukraine,KHE,UKOH,46.675800323500006,32.506401061999995,148,2,E,Europe/Kiev,airport,OurAirports,https://www.tripadvisor.com/Attractions-g303931-Activities-Kherson_Kherson_Oblast.html
3987,Zhijiang Airport,Zhijiang,China,HJJ,ZGCJ,27.4411111111,109.7,882,8,U,Asia/Shanghai,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1744070-Activities-Zhijiang_County_Hunan.html
3988,Yarmouth Airport,Yarmouth,Canada,YQI,CYQI,43.82690048217773,-66.08809661865234,141,-4,A,America/Halifax,airport,OurAirports,https://www.tripadvisor.com/Attractions-g181761-Activities-Yarmouth_Southwest_Nova_Scotia_Nova_Scotia.html
3989,Kinston Regional Jetport At Stallings Field,Kinston,United States,ISO,KISO,35.331401825,-77.60880279540002,93,-5,A,America/New_York,airport,OurAirports,https://www.tripadvisor.com/Attractions-g49259-Activities-Kinston_North_Carolina.html
3990,Carajás Airport,Parauapebas,Brazil,CKS,SBCJ,-6.11527776718,-50.0013885498,2064,-3,S,America/Belem,airport,OurAirports,https://www.tripadvisor.com/Attractions-g2342927-Activities-Parauapebas_State_of_Para.html
3991,São Jacinto Airport,Aveiro,Portugal,\N,LPAV,40.656741,-8.741544000000001,26,0,E,Europe/Lisbon,airport,OurAirports,https://www.tripadvisor.com/Attractions-g189140-Activities-Aveiro_Aveiro_District_Northern_Portugal.html
3992,Persian Gulf International Airport,Khalije Fars,Iran,PGU,OIBP,27.379601,52.737701,27,3.5,U,Asia/Tehran,airport,OurAirports,https://www.tripadvisor.com/Attractions-g3532693-Activities-Fars_Province.html
3993,Yasouj Airport,Yasuj,Iran,YES,OISY,30.700500488281,51.545101165771,5939,3.5,U,Asia/Tehran,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1025578-Activities-Yasuj_Kohgiluyeh_and_Boyer_Ahmad_Province.html
3994,Tajima Airport,Toyooka,Japan,TJH,RJBT,35.51279830932617,134.78700256347656,584,9,U,Asia/Tokyo,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1022822-Activities-Toyooka_Hyogo_Prefecture_Kinki.html
3995,Amakusa Airport,Amakusa,Japan,AXJ,RJDA,32.482498,130.158997,340,9,U,Asia/Tokyo,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1023376-Activities-Amakusa_Kumamoto_Prefecture_Kyushu_Okinawa.html
3996,Kikai Airport,Kikai,Japan,KKX,RJKI,28.3213005066,129.927993774,21,9,U,Asia/Tokyo,airport,OurAirports,https://www.tripadvisor.com/Attractions-g3211378-Activities-Kikaijima_Kagoshima_Prefecture_Kyushu_Okinawa.html
3997,Aguni Airport,Aguni,Japan,AGJ,RORA,26.592500686599998,127.240997314,38,9,U,Asia/Tokyo,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1121616-Activities-Aguni_son_Shimajiri_gun_Okinawa_Prefecture_Kyushu_Okinawa.html
3998,Ulaangom Airport,Ulaangom,Mongolia,ULO,ZMUG,50.066588,91.938273,0,7,U,Asia/Hovd,airport,OurAirports,https://www.tripadvisor.com/Attractions-g317068-Activities-Ukunda_Coast_Province.html
3999,Borongan Airport,Borongan,Philippines,BPR,RPVW,11.6743001938,125.47899627700001,7,8,N,Asia/Manila,airport,OurAirports,https://www.tripadvisor.com/Attractions-g2048753-Activities-Borongan_Samar_Island_Visayas.html
4000,Lubang Airport,Lubang,Philippines,LBX,RPLU,13.85540008544922,120.1050033569336,43,8,N,Asia/Manila,airport,OurAirports,https://www.tripadvisor.com/Attractions-g670166-Activities-Lubango_Huila_Province.html
4001,Daşoguz Airport,Dasoguz,Turkmenistan,TAZ,UTAT,41.761101000000004,59.826698,272,5,U,Asia/Ashgabat,airport,OurAirports,https://www.tripadvisor.com/Attractions-g2049539-Activities-Dasoguz_Dasoguz_Province.html
4002,Derby Airport,Derby,Australia,DRB,YDBY,-17.370000839233402,123.66100311279295,24,8,U,Australia/Perth,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187048-Activities-Derby_Derbyshire_England.html
4003,RAAF Base Curtin,Derby,Australia,DCN,YCIN,-17.5813999176,123.82800293,300,8,N,\N,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187048-Activities-Derby_Derbyshire_England.html
4004,Walgett Airport,Walgett,Australia,WGE,YWLG,-30.03280067443848,148.12600708007812,439,10,U,Australia/Sydney,airport,OurAirports,https://www.tripadvisor.com/Attractions-g504272-Activities-Walgett_New_South_Wales.html
